abt_inmate_id,sex,admtype,offgeneral,admit_year,release_year,race,ageadmit,agerelease,reltype,state
A292022000000024203,1,2,1,2021,,2,3,,,29
A292022000000631934,1,1,1,2021,,2,3,,,29
A292022000000476410,1,1,4,2021,,1,3,,,29
A292022000000119119,1,1,1,2020,,2,4,,,29
A292022000000580361,1,1,1,2021,,1,2,,,29
A292022000000442373,1,1,1,2001,,2,2,,,29
A292022000000345217,1,1,1,2013,,1,2,,,29
A292022000000372516,1,1,1,2017,,1,2,,,29
A292022000000248485,1,1,1,2001,,2,1,,,29
A292022000000461594,1,1,1,2017,,1,2,,,29
A292022000000002812,1,2,3,2021,,1,3,,,29
A292022000000159026,1,1,1,2020,,2,2,,,29
A292022000000037806,1,2,3,2021,,2,3,,,29
A292022000000170314,2,2,1,2021,,2,2,,,29
A292022000000380832,1,1,1,1998,,2,1,,,29
A292022000000156374,2,1,2,2019,,4,3,,,29
A292022000000030719,1,1,3,2021,,1,2,,,29
A292022000000037895,1,2,1,2007,,2,2,,,29
A292022000000118642,1,1,2,2020,,2,2,,,29
A292022000000171040,1,1,1,2016,,2,4,,,29
A292022000000108944,1,1,4,2020,,1,3,,,29
A292022000000024126,1,1,1,2020,,1,1,,,29
A292022000000247565,1,1,1,2000,,2,1,,,29
A292022000000366218,1,2,1,1999,,2,3,,,29
A292022000000414365,1,2,3,2021,,1,5,,,29
A292022000000264600,1,1,4,2021,,1,5,,,29
A292022000000058077,1,1,1,2015,,1,3,,,29
A292022000000261313,1,1,1,2012,,9,1,,,29
A292022000000108386,1,2,1,2020,,1,5,,,29
A292022000000006975,1,1,1,2014,,9,2,,,29
A292022000000455201,1,1,1,1991,,1,4,,,29
A292022000000444778,1,1,1,2015,,2,1,,,29
A292022000000365552,1,1,1,2017,,1,5,,,29
A292022000000596704,1,1,1,2020,,9,5,,,29
A292022000000029771,1,1,4,2021,,9,2,,,29
A292022000000470620,2,1,1,2019,,1,4,,,29
A292022000000042310,2,1,3,2021,,1,2,,,29
A292022000000048927,1,1,1,2011,,2,2,,,29
A292022000000439316,1,3,2,2019,,1,2,,,29
A292022000000247414,1,1,1,2011,,2,1,,,29
A292022000000074431,1,1,1,2019,,2,2,,,29
A292022000000534025,1,1,1,2013,,2,3,,,29
A292022000000312496,2,1,4,2018,,1,4,,,29
A292022000000314215,1,1,4,2019,,1,2,,,29
A292022000000162342,1,1,1,2018,,9,3,,,29
A292022000000135217,1,2,1,2013,,1,2,,,29
A292022000000222737,1,1,3,2021,,1,2,,,29
A292022000000095807,1,2,1,2011,,1,5,,,29
A292022000000061969,1,1,1,2021,,1,3,,,29
A292022000000112559,1,1,1,2018,,1,1,,,29
A292022000000021744,1,1,4,2021,,1,3,,,29
A292022000000506863,1,1,1,2019,,1,4,,,29
A292022000000211857,1,1,1,1993,,2,2,,,29
A292022000000448887,2,2,3,2021,,1,3,,,29
A292022000000235420,1,1,1,2005,,2,1,,,29
A292022000000275624,1,1,1,2010,,1,2,,,29
A292022000000134559,2,1,3,2021,,1,2,,,29
A292022000000097862,1,1,1,2009,,3,1,,,29
A292022000000012570,1,2,2,2020,,1,2,,,29
A292022000000493517,1,2,1,1993,,2,2,,,29
A292022000000234603,1,1,1,2004,,1,3,,,29
A292022000000181691,1,1,1,2021,,2,2,,,29
A292022000000514775,1,1,1,2001,,2,1,,,29
A292022000000566634,1,1,1,2021,,1,3,,,29
A292022000000074656,1,1,1,2001,,2,2,,,29
A292022000000210838,1,2,1,2013,,2,2,,,29
A292022000000541622,1,1,1,2010,,1,1,,,29
A292022000000537907,1,1,3,2021,,1,3,,,29
A292022000000116784,1,1,2,2020,,1,2,,,29
A292022000000024982,1,1,2,2017,,2,4,,,29
A292022000000112807,1,1,4,2016,,2,2,,,29
A292022000000186321,1,1,1,2015,,2,1,,,29
A292022000000206687,2,1,1,2017,,2,2,,,29
A292022000000096461,1,1,1,2010,,1,2,,,29
A292022000000250319,2,1,1,2020,,1,2,,,29
A292022000000129042,1,2,2,2020,,1,2,,,29
A292022000000438996,1,1,1,2013,,2,3,,,29
A292022000000082697,1,2,1,2014,,2,2,,,29
A292022000000618856,1,1,4,2021,,1,2,,,29
A292022000000391959,1,1,1,2017,,1,2,,,29
A292022000000159528,1,1,1,2006,,1,3,,,29
A292022000000035650,1,1,1,2007,,2,4,,,29
A292022000000380201,1,1,1,2012,,1,2,,,29
A292022000000123056,1,1,1,2020,,1,2,,,29
A292022000000202728,1,2,2,2021,,1,2,,,29
A292022000000096672,1,1,1,2021,,1,3,,,29
A292022000000377510,1,1,1,2020,,1,1,,,29
A292022000000476827,1,1,1,2021,,1,1,,,29
A292022000000418908,1,1,1,2019,,1,1,,,29
A292022000000392272,1,1,1,1996,,1,4,,,29
A292022000000018844,1,2,1,2019,,9,3,,,29
A292022000000017533,1,2,3,2018,,1,2,,,29
A292022000000553809,1,1,1,1993,,1,1,,,29
A292022000000031931,1,1,1,2018,,2,5,,,29
A292022000000141508,1,2,4,2021,,1,3,,,29
A292022000000450680,1,1,1,2017,,1,3,,,29
A292022000000031979,1,1,4,2021,,1,2,,,29
A292022000000202173,1,1,1,2009,,2,1,,,29
A292022000000320972,1,1,3,2021,,1,2,,,29
A292022000000105323,1,2,3,2021,,1,4,,,29
A292022000000143278,1,1,1,2014,,1,3,,,29
A292022000000049646,1,1,2,2021,,1,2,,,29
A292022000000193590,1,1,1,2010,,1,2,,,29
A292022000000069398,1,1,1,1985,,2,3,,,29
A292022000000093342,1,2,3,2021,,1,3,,,29
A292022000000023562,1,1,4,2017,,1,2,,,29
A292022000000181249,1,1,2,2013,,1,2,,,29
A292022000000168839,1,2,1,2020,,9,3,,,29
A292022000000143260,1,1,1,2006,,1,2,,,29
A292022000000332036,1,1,1,2013,,2,1,,,29
A292022000000046234,2,1,1,2019,,1,4,,,29
A292022000000179984,1,1,3,2021,,1,2,,,29
A292022000000175069,1,1,2,2020,,2,2,,,29
A292022000000257478,1,1,1,2016,,2,4,,,29
A292022000000527346,2,2,2,2021,,1,3,,,29
A292022000000100697,1,1,1,2019,,2,4,,,29
A292022000000090924,1,2,3,2017,,1,2,,,29
A292022000000364119,1,1,1,2014,,2,2,,,29
A292022000000271325,1,1,2,2020,,1,4,,,29
A292022000000444715,1,1,1,2018,,9,1,,,29
A292022000000049399,1,1,1,2001,,9,4,,,29
A292022000000045883,2,1,3,2021,,1,5,,,29
A292022000000015347,1,1,3,2021,,1,2,,,29
A292022000000242970,2,1,4,2021,,1,3,,,29
A292022000000596381,1,1,1,2019,,1,1,,,29
A292022000000002527,1,1,3,2006,,2,2,,,29
A292022000000638805,2,2,3,2021,,1,2,,,29
A292022000000160823,1,2,3,2021,,1,3,,,29
A292022000000129816,1,2,1,2015,,2,2,,,29
A292022000000048488,1,1,1,2021,,1,3,,,29
A292022000000226108,1,1,4,2013,,1,4,,,29
A292022000000489839,1,1,1,2020,,9,4,,,29
A292022000000517001,1,1,1,2010,,1,4,,,29
A292022000000204024,1,1,1,2021,,2,2,,,29
A292022000000075208,1,1,1,1997,,2,4,,,29
A292022000000322748,1,1,1,2021,,1,2,,,29
A292022000000621208,1,1,1,2021,,1,1,,,29
A292022000000160576,1,1,2,2021,,1,2,,,29
A292022000000531974,1,1,1,2019,,2,1,,,29
A292022000000019120,2,1,1,2021,,1,2,,,29
A292022000000020739,1,1,1,2010,,2,1,,,29
A292022000000233406,1,1,1,2012,,1,3,,,29
A292022000000011457,1,1,1,2019,,9,1,,,29
A292022000000619743,1,1,1,2019,,1,2,,,29
A292022000000122402,1,1,4,2018,,1,5,,,29
A292022000000477658,1,1,1,1993,,1,1,,,29
A292022000000038769,1,2,2,2014,,2,3,,,29
A292022000000552793,1,1,2,2021,,1,3,,,29
A292022000000015353,1,2,3,2021,,1,2,,,29
A292022000000022095,1,1,1,2021,,1,5,,,29
A292022000000251151,1,1,1,2015,,2,1,,,29
A292022000000030367,1,1,1,2011,,1,4,,,29
A292022000000098905,1,2,3,2021,,3,3,,,29
A292022000000346016,2,1,1,2014,,1,4,,,29
A292022000000600208,1,1,1,1987,,1,1,,,29
A292022000000568444,1,1,1,2017,,1,5,,,29
A292022000000043487,1,2,3,2021,,1,3,,,29
A292022000000227597,1,1,1,2009,,2,1,,,29
A292022000000111034,1,2,4,2021,,2,3,,,29
A292022000000257220,2,1,1,2017,,2,3,,,29
A292022000000026040,1,2,2,2021,,1,2,,,29
A292022000000564546,1,1,1,2018,,9,1,,,29
A292022000000637891,2,1,3,2021,,1,2,,,29
A292022000000127980,1,2,2,2021,,1,2,,,29
A292022000000203187,1,1,1,2018,,3,3,,,29
A292022000000046488,1,2,1,2021,,1,2,,,29
A292022000000071000,1,1,2,2021,,9,2,,,29
A292022000000068034,1,1,3,2021,,1,1,,,29
A292022000000409530,1,1,1,2016,,2,5,,,29
A292022000000217859,1,1,1,2020,,1,3,,,29
A292022000000275470,1,1,1,2020,,1,4,,,29
A302022000000006539,1,3,4,2009,2017,9,2,2,2,30
A302022000000005497,2,1,3,2015,2017,9,2,3,1,30
A302022000000001345,1,1,1,2011,2017,9,3,4,1,30
A302022000000000835,1,1,2,2016,2017,9,3,3,1,30
A302022000000010945,1,1,4,2016,2017,9,2,2,2,30
A302022000000004727,1,1,3,2016,2017,9,5,5,1,30
A302022000000014331,1,2,2,2015,2017,9,2,2,1,30
A302022000000010919,1,1,1,2014,2017,9,2,3,1,30
A302022000000005250,1,1,2,2017,2017,1,2,2,2,30
A302022000000006313,2,1,3,2017,2017,9,5,5,3,30
A302022000000011051,2,1,4,2016,2017,9,2,2,2,30
A302022000000016246,1,1,3,2017,2017,9,2,2,1,30
A302022000000008076,1,2,3,2017,2017,9,2,2,1,30
A302022000000001430,2,1,3,2016,2017,9,3,3,1,30
A302022000000002972,1,1,4,2017,2017,9,1,1,2,30
A302022000000001188,1,2,2,2016,2017,9,3,3,2,30
A302022000000000158,2,2,3,2017,2017,9,2,2,1,30
A302022000000005827,1,1,3,2017,2017,9,2,2,1,30
A302022000000008668,1,1,4,2017,2017,9,4,4,2,30
A302022000000006009,2,2,4,2016,2017,9,2,2,2,30
A302022000000011180,1,1,1,2016,2017,9,2,2,1,30
A302022000000003242,1,1,4,2016,2017,9,5,5,2,30
A302022000000002880,1,2,9,2017,2017,9,2,2,2,30
A302022000000002516,1,1,1,2016,2017,9,4,4,1,30
A302022000000002774,1,1,1,2016,2017,9,2,2,1,30
A302022000000003869,1,1,1,2012,2017,9,3,3,1,30
A302022000000000753,1,2,2,2017,2017,9,3,3,2,30
A302022000000010029,1,1,3,2015,2017,9,4,4,1,30
A302022000000001733,1,1,3,2016,2017,9,2,3,1,30
A302022000000003148,1,1,1,2016,2017,9,3,3,1,30
A302022000000011673,1,1,1,2007,2017,9,2,3,1,30
A302022000000002038,1,1,1,2015,2017,9,2,2,1,30
A302022000000008592,1,2,4,2016,2017,9,4,4,1,30
A302022000000005386,2,1,2,2015,2017,9,2,2,1,30
A302022000000007245,1,3,1,1999,2017,9,5,5,1,30
A302022000000006737,1,1,1,2017,2017,9,2,2,2,30
A302022000000001173,1,1,4,2014,2017,9,1,2,1,30
A302022000000007234,1,1,4,2015,2017,9,2,2,9,30
A302022000000005274,1,1,4,2016,2017,9,3,3,1,30
A302022000000008142,1,1,3,2017,2017,9,3,4,1,30
A302022000000002496,1,1,2,2016,2017,9,3,4,1,30
A302022000000003375,1,1,3,2017,2017,9,2,2,1,30
A302022000000007200,1,1,4,2015,2017,9,4,4,1,30
A302022000000003849,1,1,3,2017,2017,9,3,3,2,30
A302022000000007764,1,2,2,2015,2017,9,3,3,1,30
A302022000000003958,2,2,3,2013,2017,9,2,2,1,30
A302022000000012479,1,1,4,2017,2017,9,5,5,2,30
A302022000000001302,1,1,9,2017,2017,9,2,2,9,30
A302022000000012557,2,1,3,2016,2017,9,3,3,1,30
A302022000000006609,1,1,1,1997,2017,9,5,5,1,30
A302022000000001445,1,1,3,2016,2017,9,2,2,1,30
A302022000000001299,1,1,2,2017,2017,9,3,3,2,30
A302022000000004355,1,2,3,2016,2017,9,3,3,1,30
A302022000000000597,1,1,1,2015,2017,9,3,3,1,30
A302022000000003180,2,1,2,2016,2017,9,3,3,1,30
A302022000000004617,1,1,4,2016,2017,9,4,4,2,30
A302022000000006515,1,1,2,2015,2017,9,1,1,1,30
A302022000000002612,1,1,3,2016,2017,9,2,2,2,30
A302022000000005038,1,1,4,2017,2017,9,4,4,2,30
A302022000000007906,1,1,1,2016,2017,9,1,1,1,30
A302022000000004083,1,1,4,2016,2017,9,4,4,1,30
A302022000000004110,1,1,4,2016,2017,9,3,3,1,30
A302022000000006922,1,1,2,2010,2017,9,3,4,1,30
A302022000000007667,1,1,4,2016,2017,9,3,3,1,30
A302022000000010935,1,1,1,2013,2017,9,3,3,1,30
A302022000000004281,1,2,1,2017,2017,9,2,2,1,30
A302022000000000224,1,1,4,2016,2017,9,5,5,1,30
A302022000000004517,1,1,3,2016,2017,9,5,5,1,30
A302022000000003705,1,1,3,2016,2017,9,2,2,1,30
A302022000000006326,1,1,2,2015,2017,9,1,2,1,30
A302022000000003856,1,1,1,2015,2017,9,5,5,1,30
A302022000000001408,1,1,1,2017,2017,9,2,2,1,30
A302022000000009781,2,1,1,2016,2017,9,2,2,1,30
A302022000000006184,1,1,1,2016,2017,9,1,1,2,30
A302022000000013291,1,1,3,2015,2017,9,3,3,1,30
A302022000000007902,1,1,3,2014,2017,9,2,2,1,30
A302022000000012157,1,1,1,1999,2017,9,1,3,1,30
A302022000000000496,1,1,1,2014,2017,9,2,3,1,30
A302022000000009687,1,1,4,2016,2017,9,4,4,1,30
A302022000000012848,1,1,2,2017,2017,9,2,2,2,30
A302022000000007969,1,1,3,2016,2017,9,2,2,1,30
A302022000000003316,1,1,1,2015,2017,9,2,2,1,30
A302022000000000822,2,1,2,2016,2017,9,2,2,2,30
A302022000000001729,1,2,1,2016,2017,9,3,3,2,30
A302022000000008370,1,1,1,2008,2017,9,1,2,1,30
A302022000000003332,1,1,2,2016,2017,9,2,2,2,30
A302022000000003573,1,1,3,2016,2017,9,2,2,1,30
A302022000000003124,1,1,1,2017,2017,9,2,2,1,30
A302022000000011743,1,2,1,2017,2017,9,1,2,1,30
A302022000000000551,1,1,1,2016,2017,9,2,2,1,30
A302022000000001357,1,2,1,2015,2017,9,5,5,1,30
A302022000000002359,1,1,1,2016,2017,9,1,2,1,30
A302022000000000693,2,1,2,2017,2017,9,2,2,1,30
A302022000000006501,1,2,4,2014,2017,9,2,2,1,30
A302022000000012298,1,1,1,2017,2017,9,4,4,1,30
A302022000000007058,2,1,3,2016,2017,9,2,2,2,30
A302022000000008805,1,1,2,2016,2017,9,1,2,1,30
A302022000000005318,1,1,1,2015,2017,9,1,1,1,30
A302022000000004239,1,1,1,2016,2017,9,2,2,1,30
A302022000000002526,1,3,1,2016,2017,9,3,3,2,30
A302022000000006151,1,1,1,2016,2017,9,2,2,2,30
A302022000000002691,1,1,1,2006,2017,9,2,3,2,30
A302022000000011027,2,2,2,2016,2017,9,4,4,1,30
A302022000000008674,1,1,1,2016,2017,9,5,5,1,30
A302022000000015018,1,1,1,2017,2017,9,2,2,1,30
A302022000000006178,1,1,3,2017,2017,9,3,3,2,30
A302022000000008237,1,1,2,2016,2017,9,1,1,1,30
A302022000000004496,1,1,3,2016,2017,9,3,3,1,30
A302022000000012200,1,2,1,2016,2017,9,5,5,1,30
A302022000000005699,1,1,1,2014,2017,9,2,2,1,30
A302022000000001039,1,2,4,2017,2017,9,4,4,1,30
A302022000000006263,1,1,1,2016,2017,9,1,1,2,30
A302022000000006794,1,1,1,2014,2017,9,1,1,1,30
A302022000000009437,1,1,3,2015,2017,9,5,5,2,30
A302022000000001672,1,1,1,2016,2017,1,3,3,2,30
A302022000000008108,1,1,4,2016,2017,9,2,2,1,30
A302022000000000241,1,1,3,2014,2017,9,3,4,1,30
A302022000000005773,1,2,1,2016,2017,9,2,2,1,30
A302022000000006368,1,1,4,2015,2017,9,2,2,1,30
A302022000000002243,1,2,1,2016,2017,9,2,2,2,30
A302022000000005238,1,1,1,2016,2017,9,4,5,1,30
A302022000000010279,1,1,1,2013,2017,9,3,3,2,30
A302022000000010023,1,1,9,2017,2017,9,3,3,9,30
A302022000000003194,1,1,4,2017,2017,9,2,2,1,30
A302022000000003444,1,1,3,2017,2017,9,4,4,1,30
A302022000000000352,2,2,1,2016,2017,9,3,3,1,30
A302022000000005544,1,1,4,2014,2017,9,3,4,2,30
A302022000000008987,1,1,1,2003,2017,9,4,5,3,30
A302022000000004251,1,1,1,2016,2017,9,3,4,1,30
A302022000000012110,2,1,3,2015,2017,9,2,2,1,30
A302022000000009498,1,2,1,2017,2017,9,2,2,2,30
A302022000000005077,1,1,1,2013,2017,9,2,2,1,30
A302022000000005622,1,2,1,2017,2017,9,2,2,1,30
A302022000000006249,1,1,4,2016,2017,9,4,4,1,30
A302022000000008505,1,1,4,2016,2017,9,3,3,1,30
A302022000000013784,1,1,1,2016,2017,9,5,5,1,30
A302022000000003239,1,1,1,2014,2017,9,2,2,1,30
A302022000000014816,1,1,1,2015,2017,9,3,3,1,30
A302022000000007249,1,1,4,2015,2017,9,5,5,3,30
A302022000000005581,1,1,4,2017,2017,9,3,3,1,30
A302022000000013701,1,1,1,2015,2017,9,2,2,2,30
A302022000000011469,1,1,1,2013,2017,9,4,4,1,30
A302022000000011365,1,1,1,2016,2017,9,4,4,1,30
A302022000000000461,1,1,1,2014,2017,9,5,5,1,30
A302022000000000088,1,2,3,2017,2017,9,4,4,1,30
A302022000000004671,1,1,1,2014,2017,9,3,4,1,30
A302022000000000089,2,2,3,2016,2017,9,2,2,1,30
A302022000000007965,1,1,1,2014,2017,9,1,1,1,30
A302022000000007686,1,1,4,2011,2017,9,4,5,1,30
A302022000000005405,2,3,4,2017,2017,9,3,3,2,30
A302022000000005233,1,1,1,2015,2017,9,3,3,1,30
A302022000000000213,1,2,4,2017,2017,1,4,4,2,30
A302022000000003600,1,1,4,2013,2017,9,2,3,2,30
A302022000000009045,1,1,9,2017,2017,9,3,3,9,30
A302022000000005913,1,1,1,2017,2017,9,4,4,2,30
A302022000000002357,1,1,4,2017,2017,9,4,4,2,30
A302022000000003640,1,2,4,2012,2017,9,3,3,1,30
A302022000000000508,1,1,1,2016,2017,9,3,3,2,30
A302022000000005407,2,2,2,2016,2017,9,3,3,9,30
A302022000000004833,1,1,2,2017,2017,9,2,2,1,30
A302022000000001106,1,1,4,2014,2017,9,4,5,2,30
A302022000000002104,1,2,1,2016,2017,9,3,3,1,30
A302022000000011275,2,1,1,2011,2017,1,2,2,2,30
A302022000000000180,1,1,4,2016,2017,9,4,4,2,30
A302022000000011734,1,2,4,2016,2017,9,4,4,2,30
A302022000000002122,1,1,1,2015,2017,9,5,5,2,30
A302022000000004449,2,1,3,2015,2017,9,3,3,1,30
A302022000000011744,1,1,4,2015,2017,9,3,3,1,30
A302022000000004099,1,2,4,2017,2017,9,2,2,1,30
A302022000000009547,1,2,3,2016,2017,9,3,3,1,30
A302022000000001686,1,2,2,2016,2017,9,4,4,1,30
A302022000000000738,1,1,2,2016,2017,9,5,5,1,30
A302022000000001472,1,1,3,2016,2017,9,4,4,1,30
A302022000000000118,1,1,4,2017,2017,4,3,3,2,30
A302022000000001821,1,1,1,2015,2017,9,2,3,1,30
A302022000000002393,1,1,1,2015,2017,9,1,2,2,30
A302022000000008193,1,1,3,2017,2017,1,2,2,2,30
A302022000000005943,1,1,2,2017,2017,9,2,2,2,30
A302022000000006178,1,1,3,2016,2017,9,3,3,1,30
A302022000000012547,1,2,1,2016,2017,9,4,4,1,30
A302022000000000096,1,1,1,2016,2017,9,3,3,1,30
A302022000000002901,1,1,4,2015,2017,9,2,2,2,30
A302022000000000178,1,2,1,2017,2017,9,2,3,2,30
A302022000000002196,1,2,1,2016,2017,9,3,3,1,30
A302022000000000511,1,1,2,2006,2017,9,2,3,1,30
A302022000000002757,1,2,2,2017,2017,9,3,3,1,30
A302022000000000070,2,2,1,2017,2017,9,3,3,1,30
A302022000000016148,1,1,1,2013,2017,9,4,4,1,30
A302022000000003069,1,2,4,2016,2017,9,3,3,1,30
A302022000000001712,1,1,1,2014,2017,9,1,1,1,30
A302022000000001835,2,1,2,2016,2017,9,2,2,2,30
A302022000000005280,1,1,3,2016,2017,9,4,4,2,30
A302022000000009316,1,1,1,2016,2017,9,4,4,2,30
A302022000000010792,1,1,4,2016,2017,9,5,5,1,30
A302022000000009427,1,1,3,2017,2017,9,1,2,2,30
A302022000000003511,1,2,3,2015,2017,9,3,4,1,30
A302022000000004080,1,1,3,2016,2017,9,2,2,1,30
A302022000000010076,1,1,1,2015,2017,9,1,2,1,30
A302022000000007913,1,2,1,2016,2017,9,2,2,2,30
A302022000000002971,1,1,1,2013,2017,9,2,2,2,30
A302022000000002139,1,2,2,2017,2017,9,3,3,1,30
A302022000000003247,2,1,2,2013,2017,9,3,4,1,30
A302022000000010814,1,1,2,2010,2017,9,2,3,2,30
A302022000000004675,1,2,1,2017,2017,9,2,2,2,30
A302022000000000128,1,1,3,2015,2017,9,2,2,1,30
A302022000000002871,1,1,2,2017,2017,9,1,1,1,30
A302022000000008690,2,1,1,2016,2017,9,1,1,2,30
A302022000000005211,1,1,4,2016,2017,9,2,2,1,30
A302022000000006661,1,1,1,2010,2017,3,4,5,1,30
A302022000000005436,1,1,1,2012,2017,9,3,4,2,30
A302022000000011160,1,3,1,1999,2017,9,3,5,3,30
A302022000000011593,2,1,3,2017,2017,9,4,4,1,30
A302022000000009073,1,1,3,2014,2017,9,3,3,1,30
A302022000000003156,1,1,1,2014,2017,9,1,2,9,30
A302022000000016068,1,1,1,2016,2017,9,5,5,2,30
A302022000000007961,2,3,3,2017,2017,9,1,1,3,30
A302022000000003003,1,1,2,2016,2017,9,2,2,1,30
A302022000000004020,1,2,1,2016,2017,9,4,4,1,30
A302022000000014127,1,1,4,2017,2017,9,3,3,1,30
A302022000000000684,1,2,1,2017,2017,9,3,3,2,30
A302022000000001860,1,1,2,2009,2017,9,5,5,2,30
A302022000000000613,1,1,1,2016,2017,9,3,3,1,30
A302022000000000425,1,1,4,2017,2017,9,2,2,1,30
A302022000000008527,1,1,1,2014,2017,9,2,2,1,30
A302022000000007867,2,1,4,2016,2017,9,2,2,1,30
A302022000000004670,1,1,3,2016,2017,9,3,3,1,30
A302022000000010078,1,1,3,2016,2017,9,3,3,1,30
A302022000000013428,1,1,2,2016,2017,9,3,3,1,30
A302022000000004573,1,1,1,2011,2017,9,5,5,3,30
A302022000000004902,1,1,1,2014,2017,9,5,5,1,30
A302022000000011110,1,1,1,2015,2017,9,2,2,1,30
A302022000000004560,1,1,3,2017,2017,9,4,4,1,30
A302022000000004051,1,1,4,2016,2017,9,4,4,2,30
A302022000000001803,1,1,4,2013,2017,9,2,3,2,30
A302022000000010226,1,1,1,2016,2017,9,2,3,1,30
A302022000000004117,1,2,3,2016,2017,9,3,3,1,30
A302022000000008072,1,1,1,2015,2017,9,3,3,1,30
A302022000000005405,2,1,4,2017,2017,9,3,3,2,30
A302022000000008329,1,2,1,2016,2017,9,3,3,2,30
A302022000000009125,1,1,4,2016,2017,9,4,4,1,30
A302022000000001964,1,2,1,2010,2017,9,5,5,3,30
A302022000000005362,1,1,4,2016,2017,9,4,4,1,30
A302022000000013528,2,1,4,2012,2017,9,2,2,2,30
A302022000000013450,1,2,2,2009,2017,9,4,5,2,30
A302022000000002279,1,2,1,2016,2017,9,2,2,1,30
A302022000000015064,1,1,1,2014,2017,9,2,2,1,30
A302022000000002834,1,1,9,2017,2017,9,2,2,2,30
A302022000000000113,1,1,2,2016,2017,9,2,2,1,30
A302022000000001439,1,1,2,2015,2017,9,1,1,1,30
A302022000000009184,1,1,2,2016,2017,9,2,2,1,30
A302022000000006739,1,1,3,2016,2017,9,2,2,1,30
A302022000000004655,1,1,9,2017,2017,9,3,3,9,30
A302022000000002332,1,1,1,2008,2017,9,3,4,2,30
A302022000000005908,1,2,2,2015,2017,9,4,5,1,30
A302022000000006445,1,1,1,2016,2017,9,5,5,1,30
A302022000000010698,1,1,1,2013,2017,9,2,3,1,30
A302022000000006118,1,1,1,2015,2017,9,5,5,2,30
A302022000000009142,1,1,3,2016,2017,9,4,4,1,30
A302022000000005434,1,2,1,2012,2017,9,4,5,1,30
A302022000000000503,1,1,2,2016,2017,9,1,1,2,30
A302022000000002384,1,1,4,2017,2017,9,4,4,2,30
A302022000000003924,1,1,2,2016,2017,9,1,1,2,30
A302022000000002431,1,1,4,2016,2017,9,2,2,2,30
A302022000000010348,1,1,4,2017,2017,9,3,3,1,30
A302022000000002046,1,1,2,2016,2017,9,3,4,2,30
A302022000000011984,1,1,1,2015,2017,9,3,3,1,30
A302022000000003318,1,1,3,2017,2017,9,3,3,1,30
A302022000000015792,1,1,1,2016,2017,9,2,2,2,30
A302022000000002764,1,2,2,2017,2017,9,3,3,1,30
A302022000000007448,1,2,4,2016,2017,9,4,4,1,30
A302022000000009685,1,1,2,2015,2017,9,2,2,1,30
A302022000000000123,2,1,2,2015,2017,9,2,3,1,30
A302022000000002296,2,2,3,2016,2017,9,2,3,1,30
A302022000000006591,1,1,1,2001,2017,9,2,3,1,30
A302022000000000056,1,1,2,2016,2017,9,2,3,1,30
A302022000000012465,1,1,2,2016,2017,9,2,2,1,30
A302022000000005477,1,1,4,2017,2017,9,2,2,1,30
A302022000000012654,1,2,3,2017,2017,9,3,3,1,30
A302022000000004729,1,1,4,2016,2017,9,3,3,2,30
A302022000000010979,1,1,1,2016,2017,9,2,2,2,30
A302022000000006322,1,1,1,2015,2017,1,1,1,2,30
A302022000000003016,1,1,1,2013,2017,9,2,2,2,30
A302022000000000319,1,1,2,2017,2017,9,1,2,1,30
A302022000000001311,1,1,1,2011,2017,9,3,4,2,30
A302022000000015336,1,1,4,2006,2017,9,4,5,1,30
A302022000000003819,1,1,1,2017,2017,9,3,3,1,30
A302022000000012671,2,1,1,2017,2017,9,4,4,1,30
A302022000000001681,1,1,1,1992,2017,9,1,4,1,30
A302022000000005411,1,2,4,2016,2017,9,4,5,2,30
A302022000000012507,2,1,2,2016,2017,9,2,2,1,30
A302022000000002820,1,1,2,2017,2017,9,4,4,1,30
A302022000000012699,1,1,4,2016,2017,9,5,5,2,30
A302022000000012339,1,1,1,2014,2017,9,4,5,2,30
A302022000000015901,1,1,1,2016,2017,9,2,2,2,30
A302022000000003060,1,1,4,2016,2017,9,3,4,2,30
A302022000000003891,1,2,3,2015,2017,9,2,3,1,30
A302022000000003059,1,1,1,2015,2017,9,1,1,1,30
A302022000000002291,1,1,2,2017,2017,9,2,2,9,30
A302022000000007317,1,1,3,2017,2017,9,2,2,1,30
A302022000000001229,1,1,2,2016,2017,9,3,4,1,30
A302022000000005561,1,1,1,2018,2018,1,5,5,1,30
A302022000000006774,1,1,2,2017,2018,1,2,2,1,30
A302022000000001730,1,1,3,2017,2018,4,3,3,1,30
A302022000000000240,1,1,1,2018,2018,2,1,1,2,30
A302022000000008924,1,1,3,2017,2018,1,2,3,2,30
A302022000000012817,1,2,2,2017,2018,1,3,4,1,30
A302022000000005291,1,2,2,2018,2018,1,3,3,2,30
A302022000000008693,1,2,2,2017,2018,1,3,3,1,30
A302022000000004930,1,1,1,2016,2018,1,3,4,1,30
A302022000000003830,2,2,1,2017,2018,1,3,3,1,30
A302022000000000395,1,2,2,2016,2018,1,2,3,1,30
A302022000000004563,1,1,1,2017,2018,4,1,1,2,30
A302022000000002885,1,2,1,2017,2018,4,2,2,1,30
A302022000000007954,2,1,1,2015,2018,1,1,2,1,30
A302022000000015006,1,1,1,2015,2018,4,5,5,1,30
A302022000000010200,1,1,4,2015,2018,1,1,2,1,30
